"","X.1","X","business_id","name","open_2019","neighborhood","august_2017_median","stars","review_count","categories","age","american"
"1763",1763,1939,"UNaXX99KnH69CBnUt6ZtAQ","""Subway""",1,"Southwest",1450,3,17,"Event Planning & Services;Fast Food;Sandwiches;Restaurants;Caterers",3113,"0"
"1764",1764,1940,"UNMBMKI9FjnO9flxPxV-1w","""Papa Pinny's Pizzeria""",1,"Westside",1400,4.5,188,"Restaurants;Italian;Food;Pizza;Sandwiches;Chicken Wings",1262,"0"
"1765",1765,1942,"upB0RQl-l529IVwgOpwOQQ","""The Great Greek""",1,"Southwest",1450,4.5,181,"Mediterranean;Restaurants;Salad;Greek",677,"0"
"1766",1766,1943,"upgjUq616Yz1IvAvysDLWA","""Ely's Restaurant""",1,"Southeast",1100,4,164,"Restaurants;Breakfast & Brunch;Diners;American (Traditional)",1255,"1"
"1767",1767,1944,"uqo0qY32KN0wyzsB30hB5A","""Denny's""",1,"Southeast",855,3,94,"American (Traditional);Food;Breakfast & Brunch;Diners;Restaurants",3457,"1"
"1768",1768,1945,"UrhPr4uPoqKrYVANaroqgg","""Taco Bell""",1,"Summerlin",1550,2.5,18,"Mexican;Restaurants;Fast Food;Tex-Mex",3255,"0"
"1769",1769,1946,"UrLrciFVqdgmMKkgCncx9Q","""Burger King""",1,"Centennial",1450,2,22,"Restaurants;Fast Food;Burgers;Food",2138,"1"
"1770",1770,1947,"urptNyjG4BdgDKeK59ow0Q","""Centennial Hills Hospital Cafeteria""",1,"Centennial",1350,4.5,7,"American (New);Cafeteria;Restaurants",3049,"1"
"1771",1771,1948,"urSuLlkYXXI5uwtKIxl9ew","""Joe Maxx Coffee""",1,"Southeast",1395,4.5,129,"Sandwiches;Coffee & Tea;Patisserie/Cake Shop;Restaurants;Vegan;Cafes;Food;Breakfast & Brunch;Bagels;Ice Cream & Frozen Yogurt",879,"0"
"1772",1772,1949,"Us0VHOegBKE6L4k-xEVxxg","""Buldogis Unleashed Food Truck""",1,"Westside",1400,4,17,"Hot Dogs;Food Trucks;Restaurants;Food;Korean",1921,"0"
"1773",1773,1951,"ut3r-meTqKfkEZBzkdBE6w","""Bowlology""",1,"South Summerlin",1400,4,67,"Acai Bowls;Poke;Juice Bars & Smoothies;Gluten-Free;Food;Vegan;Restaurants",1090,"0"
"1774",1774,1952,"ute4AgcZmdlAk5loxbZnlQ","""Nothing Bundt Cakes""",1,"Spring Valley",1100,4.5,25,"Desserts;Bakeries;Food;Cupcakes",611,"0"
"1775",1775,1953,"uTn8bL6sabHD2916u5mvkA","""Panda Express""",1,"South Summerlin",1872.5,3.5,22,"Bubble Tea;Restaurants;Chinese;Fast Food;Food",1647,"0"
"1776",1776,1954,"uu_x0WbrO1kROIes79aawQ","""Wienerschnitzel""",1,"Northwest",1095,3,19,"Restaurants;Food;Hot Dogs;Ice Cream & Frozen Yogurt;Fast Food;Sandwiches",3091,"0"
"1777",1777,1955,"uu5AtMrz_94e8kk4Gixg9Q","""Jollibee""",1,"Eastside",855,3.5,173,"Fast Food;Filipino;Restaurants",4312,"0"
"1778",1778,1956,"uUEKndnFbHD8mVkGiirtpA","""Tommy Bahama Restaurant | Bar | Store - Las Vegas""",1,"Southeast",855,4,401,"American (New);Restaurants;Hawaiian;Seafood",3990,"1"
"1779",1779,1957,"uufFYaIiNeISTgzSsEcYwg","""The Lodge Hualapai""",1,"South Summerlin",1400,3,38,"Nightlife;Restaurants;Pubs;Bars;American (Traditional)",3671,"1"
"1780",1780,1959,"UV2Jt8slktGu14gLZeNCjA","""Mint Indian Bistro""",1,"Eastside",855,4,944,"Restaurants;Indian;Vegan;Halal",4212,"0"
"1781",1781,1960,"UVqelOc_xJwy6lfnOhiCLQ","""Taqueria El Tizon Grill""",1,"Sunrise",1025,3.5,16,"Mexican;Restaurants",3119,"0"
"1782",1782,1963,"uW6UHfONAmm8QttPkbMewQ","""Island Flavor""",1,"Southwest",1250,4.5,1142,"Event Planning & Services;Caterers;Hawaiian;Restaurants",3721,"0"
"1783",1783,1964,"uWIrZQx2BxKznWPjxWGRNg","""PT's""",1,"Spring Valley",1475,3,56,"American (New);Pubs;American (Traditional);Nightlife;Restaurants;Bars;Sports Bars",3669,"1"
"1784",1784,1965,"uWrrQ8Rk2uM2WqPMi7EDag","""Del Taco""",1,"Southeast",1395,2.5,51,"Restaurants;Mexican",2793,"0"
"1785",1785,1966,"uX0qfWBvCbXHFIAsMYjmXg","""Little Caesar's Pizza""",1,"Eastside",1195,2,13,"Pizza;Restaurants",2884,"0"
"1786",1786,1967,"UXauVhawknwlatK5SN87yA","""Winchell's Donut House""",1,"Eastside",1100,3.5,28,"Donuts;Food",3506,"0"
"1787",1787,1968,"UXkD2CbW8BnTpYyUTsrCTQ","""Del Taco""",1,"Southeast",1395,3,45,"Mexican;Restaurants",2813,"0"
"1788",1788,1969,"uXzYH9ywBhZ0WwfStrCWNQ","""Jersey Mike's Subs""",1,"Spring Valley",1300,4.5,27,"Sandwiches;Fast Food;Restaurants;Delis",1137,"0"
"1789",1789,1970,"UYh1N1xQhOh-a7nX92xPzQ","""Brio Tuscan Grille""",1,"Southeast",855,4,1048,"Nightlife;Tuscan;Bars;Italian;Gluten-Free;Restaurants;Pizza;Cocktail Bars",4041,"0"
"1790",1790,1971,"uz_pOxt-IForHNBcwUscJw","""The Den LV""",1,"Spring Valley",1300,4,25,"American (New);Sports Bars;Nightlife;Bars;Restaurants",1337,"1"
"1791",1791,1972,"V-0qRzBHKixmQgon_fW_AA","""Makai Pacific Island Grill""",1,"Spring Valley",1475,4.5,436,"Restaurants;Hawaiian;American (Traditional);Asian Fusion;Food;Barbeque",1179,"1"
"1792",1792,1973,"V-aCFCkkRyakP6SeIfG9-A","""Taste Tea""",1,"Spring Valley",1300,4.5,122,"Bubble Tea;Food;Tea Rooms;Coffee & Tea",907,"0"
"1793",1793,1974,"v0byOL8VL6v6muGa1anxFA","""The Hummus Factory""",1,"Westside",1400,4.5,214,"Event Planning & Services;Caterers;Burgers;Greek;Restaurants;Middle Eastern;Mediterranean",1044,"1"
"1794",1794,1975,"v1AE1LLWDOqe8ubOzqKADg","""The Original Sunrise Cafe""",1,"Southeast",1395,4.5,726,"Restaurants;Breakfast & Brunch;Food;Bagels;American (Traditional)",4306,"1"
"1795",1795,1976,"V2owu-O0rrlsGup3FMz2qQ","""Taco Bell""",1,"Spring Valley",1300,2.5,30,"Restaurants;Fast Food;Mexican;Tex-Mex",3156,"0"
"1796",1796,1977,"V3G5Jxs02jjS_CDLvv-rWg","""Carl's Jr.""",1,"Southwest",1475,3,21,"Fast Food;Restaurants",3184,"0"
"1797",1797,1978,"V4BYvw51GBAj7pv2n7XtOw","""Pizza Hut""",1,"Northwest",1330,2,13,"Restaurants;Pizza;Chicken Wings",2283,"0"
"1798",1798,1979,"V6Od7XYl_PznuG19DPfTAQ","""Panda Express""",1,"Centennial",1350,3,30,"Restaurants;Chinese;Fast Food",3141,"0"
"1799",1799,1980,"v6QXg4TI84FKEkcYGTrcNw","""Starbucks""",1,"Centennial",1350,3.5,76,"Food;Coffee & Tea",3059,"0"
"1800",1800,1981,"V6u7__4jbEDOgWR8K6qUSw","""El Gran Taco""",0,"Eastside",1100,3.5,8,"Restaurants;Mexican",2777,"0"
"1801",1801,1983,"V78f9CdEVTkKFkyhdTYVrQ","""IHOP""",1,"Northwest",1095,3.5,44,"American (Traditional);Restaurants;American (New);Breakfast & Brunch",3099,"1"
"1802",1802,1984,"V8HEOhiEUU2i-VHcp_K8lQ","""Starbucks""",1,"Eastside",1100,2.5,27,"Restaurants;Food;Desserts;Sandwiches;Coffee & Tea",2887,"0"
"1803",1803,1986,"VahVKCDFougCFlWH87OYZQ","""Village Pub & Poker""",1,"Southwest",1450,4,82,"Restaurants;Casinos;Bars;Pubs;Arts & Entertainment;Nightlife;American (Traditional);Breweries;Food",4173,"1"
"1804",1804,1987,"VaKXUpmWTTWDKbpJ3aQdMw","""Buffalo Wild Wings""",1,"Southwest",1250,3.5,326,"American (Traditional);Chicken Wings;Sports Bars;Nightlife;Bars;Restaurants",3916,"1"
"1805",1805,1988,"vATbGMxLd9cZ3VY_GZAIJw","""Cariba Charlie's""",1,"Spring Valley",1225,3.5,5,"American (Traditional);Restaurants;Nightlife",2588,"1"
"1806",1806,1989,"Vbal-AZnu2w6NttIKfdjDg","""Desert Wind Coffee Roasters""",1,"Westside",1400,5,327,"Coffee Roasteries;Food;Internet Cafes;Coffee & Tea",1385,"0"
"1807",1807,1990,"vbVJzKDhHlhMnKRpES5QzQ","""Chengdu Taste""",1,"Chinatown",1225,4,209,"Chinese;Restaurants;Szechuan",1256,"0"
"1808",1808,1991,"VE5KGq9ztCztivwbmjNlTQ","""South Point Hot Dog Cart""",1,"Southeast",1300,4,16,"Restaurants;American (Traditional)",2034,"1"
"1809",1809,1992,"VeiL_tgw7dsl-7IcnOsh0g","""Sushi Hiro""",1,"Southeast",1395,4.5,208,"Restaurants;Sushi Bars;Japanese",1065,"0"
"1810",1810,1993,"vF7nFTv22qA-YnCP09pvHQ","""Ron's Grilled Barbeque and Kabobs""",1,"Spring Valley",1475,4,52,"Mediterranean;Greek;Restaurants;Barbeque;Middle Eastern",1382,"0"
"1811",1811,1994,"VFcx35QDd_kZgLT4UDV8xg","""Roberto's Taco Shop""",1,"Eastside",1375,2.5,54,"Fast Food;Mexican;Restaurants",1076,"0"
"1812",1812,1995,"VfFHPsPtTW4Mgx0eHDyJiQ","""Distill - A Local Bar""",1,"Summerlin",1872.5,3.5,315,"Italian;Breakfast & Brunch;Nightlife;Bars;Restaurants;Diners",1877,"0"
"1813",1813,1996,"vFfU79z5a5jQaQA_ka2ftA","""Distill - A Local Bar""",1,"Centennial",1350,4,153,"American (New);Nightlife;Cocktail Bars;Desserts;Bars;Food;Restaurants;Breakfast & Brunch",809,"1"
"1814",1814,1997,"vfMV2La_c4rfq3NeT-lKFw","""Sansei Japanese Cuisine""",1,"Westside",1100,3,13,"Japanese;Food;Restaurants",1922,"0"
"1815",1815,1999,"vFTKENEf3AxbodEshK5W2A","""Brando's Sportsbar""",1,"Southwest",1450,4,112,"Bars;Chicken Wings;Sports Bars;Restaurants;Pizza;Nightlife",3462,"0"
"1816",1816,2000,"VfxlkvZQkLr9tu_w1SU_iw","""Napoli Pizza""",1,"Sunrise",1000,3,125,"Cheesesteaks;Pizza;Restaurants;Italian",2838,"0"
"1817",1817,2001,"Vg1C_1eqwIwkZLIXGMTW3g","""Crown & Anchor British Pub""",1,"University",855,3.5,386,"Bars;Nightlife;Sports Bars;Pubs;Restaurants;British",4595,"0"
"1818",1818,2003,"vgA3g9yQDQSABsxmQLtDkQ","""The Coffee Bean & Tea Leaf""",1,"Spring Valley",1100,4,91,"Food;Coffee & Tea",3336,"0"
"1819",1819,2004,"vGAJwqvfJLoeHdaM-8eRng","""Chili's""",1,"Centennial",1450,2.5,202,"Tex-Mex;American (Traditional);Restaurants;Nightlife;Bars",3394,"1"
"1820",1820,2006,"vGLl5xum2u2Qf8_AvzSenw","""McDonald's""",1,"Centennial",1450,2,52,"Burgers;Restaurants;Fast Food",3097,"1"
"1821",1821,2007,"VgrFPYtK6HGUEJVc4srpWw","""Pho Aimie""",1,"Southwest",1450,4,412,"Restaurants;Vietnamese",2356,"0"
"1822",1822,2008,"VGWEpMEkzQopS5lUNd06Sw","""Miller's Ale House - Las Vegas""",1,"Southeast",855,3.5,537,"Restaurants;American (Traditional);American (New);Bars;Sports Bars;Nightlife;Seafood",3190,"1"
"1823",1823,2010,"vHt0CSynqesXox-9nBj7uA","""On The Border Mexican Grill & Cantina""",1,"Northwest",1350,3,217,"Mexican;Restaurants;Tex-Mex",3680,"0"
"1824",1824,2011,"vIAEWbTJc657yN8I4z7whQ","""Starbucks""",1,"Southeast",1395,2.5,119,"Food;Coffee & Tea",3141,"0"
"1825",1825,2012,"VIH-XvIPwAh3NqLmDbvZKw","""Pho at The Coffee Shop""",1,"The Strip",1025,2.5,115,"Restaurants;Vietnamese",3325,"0"
"1826",1826,2013,"vipO1AP2upb56QgVpIRqCw","""Coco Donuts""",1,"Summerlin",1300,4,88,"Desserts;Donuts;Bakeries;Food",2044,"0"
"1827",1827,2014,"viry1tKdw736ZRBeX9UB5Q","""McDonald's""",1,"Northwest",1330,3,24,"Restaurants;Burgers;Fast Food",3106,"1"
"1828",1828,2016,"VIxWlFefTnFQPkAvDNURjg","""Pizza Hut""",1,"Spring Valley",1300,2,57,"Pizza;Restaurants",3166,"0"
"1829",1829,2017,"vjFZt8Rt3A3kY7yWh3qmgg","""The Oyster Bar""",1,"Northwest",1330,3.5,115,"Restaurants;Bars;Food;Cajun/Creole;Arts & Entertainment;Music Venues;Seafood;Live/Raw Food;Desserts;Nightlife",3266,"0"
"1830",1830,2018,"VjvZik_uBJ-UyHdT2PdPPg","""El Katracho Restaurant""",0,"Spring Valley",1300,4,11,"Seafood;Latin American;Restaurants",925,"1"
"1831",1831,2019,"Vk1-8BhzJdZYiZjXPFwgEQ","""PT's""",1,"Sunrise",1100,4,7,"Bars;American (New);Restaurants;Nightlife;Sports Bars;Pubs",2707,"1"
"1832",1832,2020,"VkECNTcZZ1mdN-VJltJcWA","""King & I""",1,"Southeast",855,3.5,147,"Salad;Thai;Restaurants;Soup",4197,"0"
"1833",1833,2021,"vl1aHp6pvnSmpoRQShWLjg","""Lucille's Smokehouse Bar-B-Que""",1,"South Summerlin",1872.5,3.5,526,"Smokehouse;Nightlife;American (Traditional);Food;Restaurants;Bars;Southern;Barbeque",2066,"1"
"1834",1834,2022,"vl2IZrNJEA8npSjqXbdwxw","""BabyStacks Cafe""",1,"Summerlin",1100,4,1111,"Restaurants;American (Traditional);Breakfast & Brunch",3099,"1"
"1835",1835,2023,"vLpm63d_fxnbtiZTlbrQDA","""Burger King""",1,"Southeast",855,2,46,"Fast Food;Restaurants;Burgers;Food",2082,"1"
"1836",1836,2024,"vmg_VdqXVOVhUoacU2pfdw","""The Bar @ Las Vegas Blvd & Wigwam""",1,"Southeast",1395,4,135,"Bars;Sports Bars;Restaurants;Pubs;American (Traditional);Nightlife",1593,"1"
"1837",1837,2025,"VmspRdKauEargr8YX1oL-Q","""Mixers Ice Cream & Boba""",1,"Spring Valley",1100,4.5,130,"Desserts;Coffee & Tea;Juice Bars & Smoothies;Bubble Tea;Gelato;Food;Ice Cream & Frozen Yogurt",2122,"0"
"1838",1838,2026,"Vn5BQEssjOPPHvycrJDKeA","""Cold Stone Creamery""",1,"Sunrise",1095,3,15,"Ice Cream & Frozen Yogurt;Food",3098,"0"
"1839",1839,2027,"vnQ9a0e_DuS4MC9nyEbA5A","""E Go Cafe""",0,"Eastside",1375,2.5,5,"Restaurants",2981,"0"
"1840",1840,2028,"VOAO6ip7GwK4McQZbRa60g","""Denny's""",1,"Spring Valley",1300,2.5,93,"Restaurants;Diners;American (Traditional);Breakfast & Brunch",3683,"1"
"1841",1841,2029,"vodCM302JJ_P9yJt1WuH_w","""VegeWay""",1,"Southwest",1450,4,326,"Restaurants;Burgers;Fast Food;Vegetarian;Sandwiches;Vegan",939,"1"
"1842",1842,2030,"vOfz55MmWgjNQ3BA2PnhgQ","""Marilyn's Cafe""",1,"Eastside",1375,4,564,"Restaurants;American (Traditional)",4408,"1"
"1843",1843,2032,"VP10-f6y0I94fUh1xY2Ruw","""Tropical Smoothie Cafe""",1,"Summerlin",1872.5,2.5,104,"Juice Bars & Smoothies;Restaurants;Food",4061,"0"
"1844",1844,2033,"VpFUraD3fuFY9qCcvgMntA","""Roma Pizza""",1,"Eastside",1100,4,24,"Restaurants;Pizza;Food",3060,"0"
"1845",1845,2034,"VPO8pBUwYz1u6GoG0d2U-Q","""Popeyes Louisiana Kitchen""",1,"Centennial",1350,2,91,"Cajun/Creole;Chicken Wings;Fast Food;Restaurants",1581,"0"
"1846",1846,2035,"VrGI7_nRjXpn0415S3coGQ","""Thai Style Noodle House""",1,"Chinatown",1225,4,655,"Thai;Vegetarian;Noodles;Restaurants",4011,"0"
"1847",1847,2036,"Vs7gc9EE3k9wARuUcN9piA","""Pan Asian""",1,"Westside",1400,4.5,616,"Japanese;Restaurants;Thai;Chinese",2909,"0"
"1848",1848,2037,"VsIx1NnhM5PA8prJjIZNYg","""Mermaid Restaurant & Lounge""",1,"Southwest",1450,3.5,58,"Restaurants;Nightlife;Bars;Lounges",3682,"0"
"1849",1849,2038,"vstifTjwsVFXc1aprX9_iQ","""Raising Cane's""",1,"Northwest",1350,4,160,"Chicken Shop;American (New);Chicken Wings;Fast Food;Restaurants;Food;American (Traditional)",3301,"1"
"1850",1850,2039,"vtBtIV_23V95SwIDvj_OyA","""Jamboree Bagel Bakery & Deli""",0,"Centennial",1350,5,14,"Restaurants;Delis;Food;Bagels;Donuts;Bakeries",515,"0"
"1851",1851,2040,"vtJe3fNnpg89UJR2M1SNcA","""Mariscos La Isla de Mexcaltitan""",1,"Sunrise",1000,3.5,3,"Restaurants;Mexican",2175,"0"
"1852",1852,2041,"vuqHcBCbxH36hCFsZ1W-0Q","""Mulligan's Pub""",1,"Southeast",1195,3.5,47,"Nightlife;Irish;Bars;Restaurants;Irish Pub;Pubs",3306,"0"
"1853",1853,2042,"VvvMc0CsPx8KPjm1BHt6Cw","""Dee's Donuts""",1,"Centennial",1350,4.5,168,"Food;Donuts",3178,"0"
"1854",1854,2043,"vw6WWSFqJmeeQr-MUpAMUg","""Don Tortaco Mexican Grill""",1,"Southeast",1395,3,75,"Restaurants;Mexican",2543,"0"
"1855",1855,2044,"vwfdoACBrXFTMA066gKEcQ","""Lucky's Lounge""",1,"Centennial",1450,3,24,"Restaurants;Sports Bars;Bars;Lounges;Nightlife",3139,"0"
"1856",1856,2045,"VWnMgGRexZMGFs7IrQR_9Q","""LV bar""",1,"Southeast",855,4.5,18,"American (New);Wine Bars;Salad;Nightlife;Restaurants;Beer Bar;Bars",1175,"1"
"1857",1857,2046,"VWtT4DKxQ4YVRWT88Z5SMA","""Sambalatte""",1,"Spring Valley",1100,4,278,"Coffee & Tea;Cafes;Restaurants;Food",1907,"0"
"1858",1858,2050,"vykG2Z1P2tMswAL67mFpsA","""Starbucks""",1,"Summerlin",1300,3.5,71,"Food;Coffee & Tea",3100,"0"
"1859",1859,2051,"VYOtofDcgJIV5-vPUd4sZA","""Cicis""",1,"Sunrise",1000,3,42,"American (Traditional);Restaurants;Pizza",3305,"1"
"1860",1860,2052,"VYPovuzh6JwTxgEdkb9XLQ","""Taco Bell""",1,"Sunrise",1000,2,4,"Restaurants;Fast Food;Tex-Mex;Mexican",1633,"0"
"1861",1861,2054,"Vzax98BCkEM1uYibYCzqPQ","""The Restaurant At Los Prados""",1,"Northwest",1330,4.5,3,"Steakhouses;Seafood;Restaurants",823,"1"
"1862",1862,2055,"VzUo-RURV3VnfNItAYM8yg","""Boba Hut""",1,"Spring Valley",1100,4,247,"Hawaiian;Bubble Tea;Food;Chinese;Restaurants;Asian Fusion;Coffee & Tea",1275,"0"
"1863",1863,2056,"W-3Sy3fy85mQdd0ZNFKIiw","""Applebee's Neighborhood Grill & Bar""",1,"Chinatown",1225,2.5,83,"Nightlife;American (Traditional);Bars;Burgers;Steakhouses;Sports Bars;Food;Restaurants",3853,"1"
"1864",1864,2058,"W1Lw4Hxg7iRab9tJm8ZItQ","""KFC""",1,"Northwest",1330,1.5,17,"Restaurants;Chicken Wings;Fast Food",2648,"0"
"1865",1865,2059,"W1Vn2G1disKO52jHARIZMA","""California Pizza Kitchen""",1,"Southeast",855,3.5,268,"American (Traditional);Pizza;Restaurants;American (New)",4090,"1"
"1866",1866,2060,"W3ia8dkoGGRYEfFg_BiyPg","""Einstein Bros Bagels""",1,"Southeast",855,3,52,"Food;Breakfast & Brunch;Restaurants;Bagels;Pizza",3409,"0"
"1867",1867,2061,"W4sNI_ZMvgzN9vwUNu4ViA","""Coco Donuts""",1,"Southwest",1450,4,54,"Donuts;Coffee & Tea;Food",891,"0"
"1868",1868,2062,"w4yq1IRk0DHQE995giqjGg","""Olive Garden Italian Restaurant""",1,"University",855,3.5,182,"Italian;Salad;Restaurants;Bars;Nightlife;Wine Bars",3396,"0"
"1869",1869,2063,"w55sCX7ZkLIJNhl_RhwjEg","""Paradise Cantina""",1,"Eastside",1375,3,153,"Bars;Restaurants;Nightlife;Mexican",4425,"0"
"1870",1870,2064,"w5ecDANc8JSPntIWtJBdwg","""Putter's Bar & Grill""",1,"Spring Valley",1300,4,8,"American (Traditional);Restaurants;Bars;Breakfast & Brunch;Sports Bars;Nightlife;Food",3133,"1"
"1871",1871,2065,"W6s1BQa6N3mU6UBTv_KqSw","""SkinnyFATS""",1,"Centennial",1450,4.5,264,"Breakfast & Brunch;Restaurants;Food;American (New);Juice Bars & Smoothies;Sandwiches",964,"1"
"1872",1872,2066,"w6zW6gIyg1sI5V6Wag_SYg","""Teppan Bento""",0,"Southeast",1300,4.5,299,"Restaurants;Japanese;Teppanyaki;Asian Fusion",1465,"0"
"1873",1873,2067,"W7DwXa_7LNmETFHSQJZ2Lg","""Sushi Mon""",1,"Westside",1400,3.5,255,"Sushi Bars;Japanese;Restaurants",2050,"0"
"1874",1874,2068,"w7r_pDUR56k0raVroQhhww","""Steiner's A Nevada Style Pub""",1,"Southeast",1395,4,306,"American (Traditional);Pubs;Restaurants;Nightlife;Bars",3942,"1"
"1875",1875,2069,"W8apgXmOxESpoL_EeogC5w","""Fukumimi Ramen""",1,"Eastside",855,4,745,"Noodles;Restaurants;Japanese;Ramen",2350,"0"
"1876",1876,2070,"wAQr_GVUNFSvqFfr3cC9kA","""Timbers - Azure""",1,"Centennial",1330,3.5,59,"Nightlife;American (Traditional);Bars;Restaurants;Breakfast & Brunch",3162,"1"
"1877",1877,2071,"wb-OCJAuP1upOefBs7xljQ","""Santa Fe Mining Company""",1,"Northwest",1330,3.5,57,"Pubs;Bars;Nightlife;Restaurants;American (Traditional)",3361,"1"
"1878",1878,2072,"WbcN3mkRgoV2RtGMCMVr1w","""Subway""",1,"Centennial",1450,2.5,17,"Restaurants;Fast Food;Sandwiches",2377,"0"
"1879",1879,2073,"Wbi-x-1Nbn6LFCMOSN6F5Q","""Cafe Rio""",1,"Centennial",1450,2.5,204,"Mexican;Restaurants",3233,"0"
"1880",1880,2074,"wcE1oKRQyi__19LH5WOszA","""Del Taco""",1,"Eastside",1100,2.5,17,"Mexican;Fast Food;Restaurants",3071,"0"
"1881",1881,2075,"WcGKG8_rDVBVx6lSTlWiDA","""Cafe Rio""",1,"Summerlin",1100,2.5,118,"Mexican;Restaurants;Food",1679,"0"
"1882",1882,2076,"wD7Qg9eounsAtUZjlMZOuA","""China Pantry""",1,"Downtown",1100,2,8,"Chinese;Restaurants",2911,"0"
"1883",1883,2077,"WDYE-OCXNgKyXGNuBjMgEw","""Table 34""",1,"Southeast",855,4,227,"American (New);Restaurants",4212,"1"
"1884",1884,2078,"WETHRoXB2IbixndSlOktJA","""Lulu's Bread & Breakfast""",1,"Centennial",1450,4,451,"Hotels & Travel;Breakfast & Brunch;Cafes;Bakeries;Bed & Breakfast;Restaurants;Food",2177,"0"
"1885",1885,2079,"WfB_SsYeKy83QQsqAAyGVQ","""Cancun Bar & Grill""",1,"Southeast",855,4.5,5,"Karaoke;Bars;Mexican;Restaurants;Nightlife;Dance Clubs",1099,"0"
"1886",1886,2080,"Wfl_ch21ojyHsPnkvvnstw","""Capriotti's Sandwich Shop""",1,"Eastside",1375,4,368,"American (Traditional);Restaurants;Sandwiches",4922,"1"
"1887",1887,2081,"Wg9272hxpu9IBTXMTB6EeQ","""Chili's""",1,"Spring Valley",1250,2.5,178,"Tex-Mex;Restaurants;American (New);Nightlife;American (Traditional);Bars",3225,"1"
"1888",1888,2082,"WgBV0Sm-yNVgfI__5m1Bug","""Tropical Smoothie Cafe""",1,"Southwest",1475,3,174,"Juice Bars & Smoothies;Food",3655,"0"
"1889",1889,2083,"WgvJcTe_RdlIfnvxEzn2Mg","""Roberto's Taco Shop""",1,"Spring Valley",1100,3.5,60,"Restaurants;Mexican",2468,"0"
"1890",1890,2084,"WiWJR2WrC2x4_2sZ6p5czQ","""Taco Bell""",1,"Spring Valley",1250,2.5,25,"Mexican;Tex-Mex;Restaurants;Fast Food",2735,"0"
"1891",1891,2085,"wJ-961JWdVhJXhWQf4Jlcw","""Starbucks""",1,"Spring Valley",1475,3,101,"Food;Coffee & Tea",3050,"0"
"1892",1892,2086,"wjf1uZNr6E4LQ0nUNHX5AA","""Rivas Mexican Grill #2""",1,"Eastside",1100,3.5,66,"Restaurants;Mexican",1674,"0"
"1893",1893,2087,"WKfZPe1VRweH0Vg9j9LckA","""KFC""",1,"Southeast",1395,2,27,"Fast Food;Restaurants;Chicken Wings",3618,"0"
"1894",1894,2088,"wKI0q-WkPi0N3Mk_T3frmQ","""Panda Express""",1,"South Summerlin",1872.5,3,21,"Fast Food;Restaurants;Chinese",3775,"0"
"1895",1895,2089,"WKrCvD-CoDZnCj3nsMCrRw","""PT's""",1,"Southeast",1395,3.5,54,"Sports Bars;Restaurants;American (New);Pubs;Nightlife;Bars",3209,"1"
"1896",1896,2090,"WLblFINiPI18_o1OdDsnVg","""Cafe Rio""",1,"University",855,3,195,"Mexican;Restaurants",3308,"0"
"1897",1897,2091,"WlBvw6R1Qe2yIaZp-2ilZA","""Toros Cantina & Gaming""",0,"Summerlin",1890,3.5,275,"Books;Mags;Music & Video;Videos & Video Game Rental;Shopping;Mexican;Tapas Bars;American (New);Restaurants",1989,"1"
"1898",1898,2093,"wlQCPszSqUi2xpGqZsWjLA","""Biscuits Cafe""",0,"Westside",1400,3.5,253,"Cafes;Breakfast & Brunch;Restaurants;American (Traditional)",1854,"1"
"1899",1899,2094,"WlqxMI84U-Cku3Qs-tJUJQ","""Subway""",1,"Sunrise",1025,2,10,"Fast Food;Restaurants;Sandwiches",2448,"0"
"1900",1900,2095,"WM33kyvA8XfiL8lk2I2vcA","""McDonald's""",1,"Eastside",855,1.5,31,"Fast Food;Restaurants;Burgers",2486,"1"
"1901",1901,2096,"wMqu9LseUcq7bqWWY-3oTQ","""Jamba Juice""",1,"Summerlin",1872.5,3,13,"Food;Juice Bars & Smoothies",759,"0"
"1902",1902,2097,"wNya6ItPXXde2ulzm_tNQw","""Panda Express""",1,"Spring Valley",1475,3.5,40,"Fast Food;Restaurants;Chinese",3099,"0"
"1903",1903,2098,"Wo_ZL7I3hS-eW6pJWg1V8A","""Church's Chicken""",1,"Sunrise",1000,2,13,"Restaurants;Chicken Wings",3293,"0"
"1904",1904,2100,"wOmtCPiB-xeU-HknjTW4hQ","""China One""",1,"Summerlin",1100,3.5,32,"Restaurants;Chinese",1336,"0"
"1905",1905,2101,"Wp1UkYg5LjeI3rDByzPxlg","""McDonald's""",1,"Sunrise",1095,1.5,24,"Burgers;Fast Food;Restaurants",3115,"1"
"1906",1906,2102,"wp6mYtftUQASEJcBXp2nVw","""Restaurant El Rey""",1,"Eastside",855,4.5,26,"Mexican;Restaurants",1793,"0"
"1907",1907,2103,"wpHN9iLlhn_z613xJd5uyA","""Subway""",1,"Northwest",1330,2,3,"Sandwiches;Fast Food;Restaurants",2049,"0"
"1908",1908,2104,"wPqt3SVl0h3_P3-wW__gYg","""Trillo's Street Tacos""",1,"Northwest",1330,4.5,34,"Mexican;Restaurants",639,"0"
"1909",1909,2105,"Wpt0sFHcPtV5MO9He7yMKQ","""McDonald's""",1,"Eastside",1100,2,20,"Restaurants;Fast Food;Burgers",3485,"1"
"1910",1910,2106,"Wq9yflrKX79xKiY__BvCoQ","""Magnolia Ice Cream and Treats""",1,"Eastside",855,4.5,62,"Restaurants;Food;Filipino;Ice Cream & Frozen Yogurt;Desserts",1203,"0"
