"","business_id","name","neighborhood","address","postal_code","stars","review_count","categories","open_2019","american","age","chain"
"3305","t7YEHbN6NiuS1oBlD-R6ag","""Excalibur Pool""","The Strip","""Excalibur Hotel And Casino, 3850 Las Vegas Blvd S""","89109",3,50,"Swimming Pools;Restaurants;Cafes;Active Life",1,"0",2938,FALSE
"3306","T9-FMXlfxXdS_a3B-0J4zw","""Berry & Berry Frozen Yogurt""","The Strip","""3743 S Las Vegas Blvd""","89109",2.5,5,"Ice Cream & Frozen Yogurt;Food",1,"0",1857,FALSE
"3307","T9XOUa2dX4conDOqjUtmhA","""Sicily's Pizza II""",NA,"""3137 Industrial Rd""","89109",1.5,9,"Restaurants;Italian;Pizza",1,"0",1034,FALSE
"3308","Ta4GRuHyZvU5H_l5IAG1PQ","""Nanay Gloria""","Chinatown","""5980 W Spring Mountain Rd, Ste 2 C""","89146",3.5,153,"Filipino;Fast Food;Restaurants;Buffets",1,"0",4404,FALSE
"3309","tA5mqEP68qjbTFK9c14D7A","""Pot Tea Social House""","Southwest","""7815 S Rainbow Blvd, Ste 102""","89139",4,273,"Asian Fusion;Seafood;Taiwanese;Food;Coffee & Tea;Restaurants",0,"0",1823,FALSE
"3310","ta8x5JgBJnKaDWfYvpEYnw","""Manchu Wok""","The Strip","""3770 Las Vegas Blvd S""","89109",1.5,7,"Fast Food;Restaurants;Chinese",0,"0",1676,FALSE
"3311","taaYWCkUulZL56qZmS1VzQ","""Jack In The Box""","Southeast","""2365 E Windmill Ln""","89123",3,12,"Restaurants;Fast Food",1,"0",1438,TRUE
"3312","tAdgAmRZnAOvCipAr2trqQ","""Burger King""",NA,"""4111 Boulder Hwy""","89121",3,3,"Burgers;Fast Food;Restaurants",1,"1",1795,TRUE
"3313","TAqpvnHOb9PGBqMRepk1Dw","""Starbucks""","Eastside","""2412 E Desert Inn Rd, Ste 100""","89121",3.5,55,"Coffee & Tea;Food",1,"0",3221,TRUE
"3314","tBLHU0-_-2nhypyfc2sR2A","""KFC""","Sunrise","""71 North Nellis Blvd.""","89110",1.5,23,"Fast Food;Restaurants;Chicken Wings",1,"0",2850,TRUE
"3315","tcJxTYHmcvENebzdpoailQ","""Subway""","Summerlin","""11700 W Charleston Blvd, Ste 140""","89135",5,3,"Restaurants;Sandwiches;Fast Food",1,"0",881,TRUE
"3316","tcnGHnLRyDmKviWLNFfGcA","""Long John Silver's""","Centennial","""5930 Centennial Center Blvd""","89149",1.5,37,"Restaurants;Seafood;Fast Food",1,"0",2191,TRUE
"3317","TCWMgOiV0PxQkWE1SyBIWQ","""Nobu""","Eastside","""Hard Rock Hotel & Casino, 4455 Paradise Rd""","89169",4,938,"Japanese;Restaurants;Sushi Bars",1,"0",4902,TRUE
"3318","tCYAxj5_pV4RnDpe3_5VpA","""Sushi Bomb""","Northwest","""10470 W Cheyenne Ave, Ste 125""","89129",4,366,"Restaurants;Sushi Bars;Japanese",1,"0",3557,FALSE
"3319","TDL9WXyjmBGGxl9yfbQ89w","""FUWA Teppanyaki Grill""","Southeast","""7400 S Las Vegas Blvd""","89123",3.5,14,"Japanese;Restaurants",1,"0",1579,FALSE
"3320","TdoLDxiqDKbk_lmni5nu6A","""Gerardo's Tacos""","Northwest","""5601 N Tenaya Way""","89130",4.5,41,"Restaurants;Mexican",1,"0",974,FALSE
"3321","TDTASGFy_aGp6vy0i23mDA","""Jack in the Box""","Southeast","""6150 Las Vegas Blvd S""","89119",3,30,"Restaurants;Fast Food",1,"0",3080,TRUE
"3322","Te8ubqIn8aH2uplVhvMntw","""Cocolini's""","The Strip","""3355 Las Vegas Blvd S""","89109",3,116,"Ice Cream & Frozen Yogurt;Food;Coffee & Tea",1,"0",4325,FALSE
"3323","tEaW0zgsYihSTjysrpXaWg","""Nielsen's Frozen Custard""","Southeast","""9480 S Eastern Ave, Ste 100""","89123",4.5,413,"Food;Ice Cream & Frozen Yogurt",1,"0",4056,FALSE
"3324","Tefx_N6A6nrsdj4jHHnbYg","""Le Petit Café & Bakery""","Spring Valley","""6496 Medical Center St, Ste 100""","89148",4.5,142,"Bakeries;Restaurants;French;Food;Cafes;Themed Cafes",1,"0",967,FALSE
"3325","TeggG3duunpoy__1Y2SAyQ","""Aloha Kitchen""","University","""4745 S Maryland Pkwy""","89119",3.5,350,"Hawaiian;Restaurants",1,"0",4430,TRUE
"3326","TeHB4-F_5Mwg1VE2Uzu0Ag","""Buca Di Beppo""","The Strip","""3850 S Las Vegas Blvd""","89109",3.5,367,"Event Planning & Services;Food;Caterers;Pizza;Italian;Restaurants",1,"0",2671,TRUE
"3327","TEpHybMZew9kKadvseEbEQ","""Kung Fu Tea""","The Strip","""3200 S Las Vegas Blvd, Space 7500, Fl 3rd, South Food Court""","89109",4,45,"Juice Bars & Smoothies;Food;Bubble Tea;Coffee & Tea",1,"0",816,TRUE
"3328","TfabYPasZ1oOMN6JLa-yvw","""India Palace""","Eastside","""505 E Twain Ave""","89169",4,694,"Indian;Restaurants",1,"0",4342,FALSE
"3329","tFC0oaQO0wpwMIaJyUSsAQ","""Paris Baguette""","The Strip","""3377 Las Vegas Blvd, Ste 2390""","89109",4,122,"Coffee & Tea;Restaurants;Food;Bakeries;Cafes",1,"0",1280,FALSE
"3330","TfeFpeiNbaYNg4Paf3YJow","""Charley's Grilled Subs""",NA,"""5691 Rickenbacker Rd""","89191",2,7,"Fast Food;Steakhouses;Food;Restaurants",1,"1",2265,FALSE
"3331","tg1Y3RZfUcK8_GHYhLLxgw","""Rocket Man BBQ & Catering""","Southeast","""2550 Chandler Ave, Ste 34""","89120",5,3,"American (Traditional);Barbeque;Event Planning & Services;Food;Food Stands;Street Vendors;Restaurants;Caterers",1,"1",1011,FALSE
"3332","TgEKtJGC-cN9rrCKgSDx8g","""Froggies Snow Cone Shack""","Southeast","""780 E Pyle Ave""","89183",4.5,11,"Desserts;Shaved Ice;Food",1,"0",1319,FALSE
"3333","TgO5PfMmGVmR737ZNyLKjA","""Bella's Traveling Tea Party""","Southeast","""9987 Coral Cameo Ct""","89183",5,4,"Party & Event Planning;Tea Rooms;Food;Event Planning & Services;Caterers;Coffee & Tea",1,"0",756,FALSE
"3334","TGvqGzvcDY-JQDuoxxphJw","""Baskin-Robbins""",NA,"""4500 W Tropicana Ave""","89103",3.5,11,"Food;Ice Cream & Frozen Yogurt",1,"0",2835,TRUE
"3335","tgXiIcCoKYfg-hm8yLxenQ","""In-N-Out Burger""","Sunrise","""51 N Nellis""","89110",4,63,"Fast Food;Restaurants;Burgers",1,"1",3784,TRUE
"3336","tH0wF3EPPgAY14lnmK1_Sg","""Makai Pacific Island Grill""",NA,"""1932 Rock Springs Dr""","89128",5,9,"Asian Fusion;Restaurants;Barbeque;Hawaiian",1,"0",515,FALSE
"3337","THfsY3HTXVVU4NnyK4jvaA","""Mr. Ribs & Mrs. Rice""","Chinatown","""4120 Spring Mountain Rd""","89102",4.5,58,"Restaurants;Barbeque;Food;Food Trucks",0,"0",777,FALSE
"3338","tHwNWbjsgIedLw0FLmBHyg","""Pizzeria""","The Strip","""2880 S Las Vegas Blvd""","89109",3,71,"Pizza;Restaurants;Fast Food",1,"0",4037,FALSE
"3339","ti1bb30WwnkDLuVvpTM6fQ","""Las Islitas""",NA,"""911 N Pecos Rd""","89101",3,50,"Restaurants;Mexican",1,"0",3036,TRUE
"3340","TiGaN6511lg_SgO2U75_FA","""Subway""","Downtown","""755 S Grand Central Pkwy, Ste 1480""","89106",2.5,7,"Sandwiches;Fast Food;Restaurants",1,"0",3208,TRUE
"3341","tIRn9YlrJ4Y5IyHzY72i9A","""Subway""","The Lakes","""9031 W Sahara Ave""","89117",3,22,"Sandwiches;Fast Food;Restaurants",1,"0",2949,TRUE
"3342","TIUd6XX7-hF6EPF2NowMsA","""Subway""","Southeast","""8170 S Eastern Ave, Ste 12""","89123",4,5,"Fast Food;Sandwiches;Restaurants",1,"0",2280,TRUE
"3343","tJ9-u9MfpVbX4X2miIJ71w","""Hokkaido Teppanyaki Steak House""","South Summerlin","""3555 S Town Center Dr, Ste 101""","89135",4,145,"Sushi Bars;Restaurants;Japanese;Teppanyaki;Steakhouses;Seafood",1,"1",3749,FALSE
"3344","TJQ10Np6miUawp7a6vLMhw","""Tacos Cancun""","Downtown","""3513 E Charleston St""","89104",4,4,"Street Vendors;Food",1,"0",2617,FALSE
"3345","tJzf6H1dkuUbL-t8bzL3dw","""Carve""",NA,"""5255 Boulder Hwy""","89122",4,92,"Steakhouses;Restaurants",0,"1",3580,FALSE
"3346","TjZo2v8i7d4omCovsFA2pg","""Papa John's Pizza""","Southeast","""3460 E Sunset Rd""","89120",1.5,30,"Restaurants;Pizza",1,"0",2797,TRUE
"3347","Tk7qCou7aYv_Z-K3a7NhhA","""Shish Kabob House""",NA,"""6620 W Flamingo Rd, Ste 7""","89103",4,449,"Mediterranean;Restaurants;Middle Eastern",1,"0",3727,TRUE
"3348","tkdolOWoZ9KIYP-PETvYWA","""Jersey Mike's Subs""","Southeast","""7390 S Las Vegas Blvd""","89119",3.5,68,"Restaurants;Sandwiches;Delis;Food;Fast Food",1,"0",2015,TRUE
"3349","TKZ-6ejNjM_PdKdM4n5bDw","""PT's""","Sunrise","""347 N Nellis Blvd""","89110",2.5,35,"American (New);Restaurants;Bars;Sports Bars;Nightlife;Pubs",1,"1",3444,TRUE
"3350","tlZmJBQ9UWkaI0Zce_KFhg","""T-Bird Lounge & Restaurant""","Southeast","""9465 S Eastern Ave""","89123",3.5,107,"Bars;Nightlife;American (Traditional);Restaurants",0,"1",4229,TRUE
"3351","TmAbrQoXslJsReCqLfwnXA","""Pho Vegas""","Westside","""4251 W Sahara Ave""","89102",4,81,"Vietnamese;Restaurants;Soup",1,"0",1255,FALSE
"3352","tMYYSWyTppDcF070Hmy-kQ","""Blue Ribbon Fried Chicken - Downtown Summerlin""","South Summerlin","""1770 Festival Plaza Dr, Suite 200, Downtown Summerlin""","89135",3.5,377,"Chicken Shop;American (New);Restaurants;Chicken Wings;Fast Food",0,"1",1409,FALSE
"3353","tN1_mcpulkykiecApuYlTA","""Evening Call""","The Strip","""Bally's Hotel Casino, 3645 Las Vegas Blvd S""","89109",4.5,27,"Nightlife;Ice Cream & Frozen Yogurt;Bars;Food;Cocktail Bars",1,"0",2923,FALSE
"3354","TN89zi12H1TXgFoELFCE4w","""1923 Bourbon & Burlesque""","The Strip","""3930 S Las Vegas Blvd, Ste 200b""","89119",3.5,77,"Bars;Venues & Event Spaces;Event Planning & Services;American (Traditional);Cocktail Bars;Nightlife;Arts & Entertainment;Restaurants;Music Venues",1,"1",1820,FALSE
"3355","TnaNION9PogHP1kfsMghDQ","""Capriotti's Sandwich Shop""","Southeast","""6599 Las Vegas Blvd""","89119",4,71,"Sandwiches;Restaurants",1,"0",2202,TRUE
"3356","Tnia3DIsEgc8nVPNnTRj7Q","""Bona Pizza""","Eastside","""4080 Paradise Rd, Ste 8""","89169",2,13,"Restaurants;Pizza",1,"0",1774,FALSE
"3357","TNjlLA1DdH75TX_J_XQSRw","""Cuban Sylvain Bakery""","Eastside","""2510 E Tropicana Ave, Ste 103""","89121",4,24,"Cuban;Pizza;Food;Restaurants;Bakeries",1,"0",1744,FALSE
"3358","TNuKK8cSEm6i1nGKCQvL5Q","""La bonita de michoacan""","Westside","""240 North Jones Blvd""","89107",3,4,"Desserts;Food",1,"0",643,FALSE
"3359","TOrphxql7UfJ77vXG4G4aQ","""Tipicos Centro America Restaurant""","Sunrise","""1945 N Nellis Blvd""","89115",3,8,"Restaurants;Mexican;Caribbean;Latin American;Seafood",1,"1",3050,FALSE
"3360","toToUz3HgJjEinwD8_3dGQ","""McDonalds""","The Strip","""3799 Las Vegas Blvd""","89109",3,6,"Food;Restaurants;Fast Food;Burgers",0,"1",3306,TRUE
"3361","tpAIHSaXCIVOfgWyrXVeUQ","""Alfredo's Patisserie""","Chinatown","""3650 S Jones Blvd, Ste 4""","89103",4.5,8,"Cupcakes;Patisserie/Cake Shop;Food;Coffee & Tea;Bakeries",0,"0",683,FALSE
"3362","tpCALADHTuBaCJNgAluj2w","""Roberto's Taco Shop""","Southeast","""6883 S Eastern Ave, Ste 200""","89119",3,58,"Mexican;Restaurants",1,"0",2305,TRUE
"3363","TPsjAbLjbnqNZ8XEZMsd8A","""China Huts""","Southwest","""7377 S Jones Blvd""","89139",3.5,7,"Chinese;Restaurants",1,"0",642,FALSE
"3364","Tq032toLj_WQY3e7P3aQ8A","""IHOP""","Centennial","""5970 Centennial Center Blvd""","89149",3.5,68,"Breakfast & Brunch;American (Traditional);Restaurants;American (New)",1,"1",3191,TRUE
"3365","tQifTiY-vutj8orxcMJKfQ","""Triple George Grill""","Downtown","""201 N 3rd St, Ste 120""","89101",4,907,"American (New);Seafood;Steakhouses;Restaurants",1,"1",4553,FALSE
"3366","tQj6IXqLHze_8XOhGacBGg","""Lidet Cafe and Bakery""",NA,"""6370 W Flamingo Rd, Ste 20""","89103",5,15,"Restaurants;Bakeries;Coffee & Tea;Desserts;Ethiopian;Breakfast & Brunch;Cupcakes;Vegan;Food;Custom Cakes",1,"0",767,FALSE
"3367","TqUVH7Ox_3qEkCxCCS_l3Q","""Prime Rib Loft""",NA,"""4500 W Tropicana Ave""","89103",3.5,227,"Seafood;Steakhouses;Restaurants",1,"1",4672,FALSE
"3368","Trbt0Ex85yvwT8DHoEFCvg","""Ocean One Bar and Grille""","The Strip","""3667 Las Vegas Blvd S, Ste 620, Miracle Mile Mall""","89109",3,681,"Restaurants;American (New);Bars;Nightlife",1,"1",4326,FALSE
"3369","TRe0u0yJ4eeEaSzDKQmIDA","""Port of Subs""","Spring Valley","""8615 W Flamingo Rd""","89147",4,28,"Sandwiches;Delis;Restaurants",1,"0",3732,TRUE
"3370","TrGBHqHVzJM5tk2C1D1ctQ","""The Sandwich Spot""","Northwest","""3250 N Tenaya Way, Ste 104""","89129",4.5,321,"Delis;Cafes;Sandwiches;Restaurants",0,"0",1566,FALSE
"3371","TRjROoIwqKg76ZS53DN-Ww","""Roberto's Taco Shop""",NA,"""1414 N Eastern Ave""","89101",2.5,29,"Fast Food;Restaurants;Mexican",1,"0",4300,TRUE
"3372","TRlBYLf4CxFBaGE-9FLOtA","""Greenwich Village Coffee Co.""","The Strip","""3790 Las Vegas Blvd S""","89109",4,36,"Food;Coffee & Tea;Desserts",1,"0",3539,FALSE
"3373","TrN8HBHBL4-Tu7cXMDoopQ","""Golden Flower Chinese Cuisine""","Southeast","""3315 E Russell Rd""","89120",4,188,"Restaurants;Chinese",1,"0",3855,FALSE
"3374","tro-hrljuY1cUAVFYauTlQ","""In-N-Out Burger""","University","""4705 S Maryland Pkwy""","89119",4.5,275,"Burgers;Restaurants;Fast Food",1,"1",4417,TRUE
"3375","TrVKJkWWQeMTK_ly0PMGtg","""YasikNara""","Chinatown","""4631 Spring Mountain Rd, Ste102""","89102",4,6,"Bars;Korean;Nightlife;Soup;Restaurants",1,"0",545,FALSE
"3376","tSbs8i_9Hlaommupjgn63Q","""Panda Express""","Sunrise","""4416 E Bonanza Blvd""","89110",3,14,"Chinese;Fast Food;Restaurants",1,"0",2937,TRUE
"3377","tsf1JNdeeQf_654YUSrzRw","""McMullan's Irish Pub""",NA,"""4650 W Tropicana Ave""","89103",4,447,"Restaurants;Irish Pub;Nightlife;Bars;Irish;Breakfast & Brunch;Pubs",1,"0",4414,FALSE
"3378","TSNvD7vyrknurZ8H05iyVQ","""Port of Subs""","Southeast","""Mccarran International Airport""","89119",2,8,"Sandwiches;Delis;Restaurants",1,"0",900,TRUE
"3379","TspQ9jCczz436RiJHJQYZw","""Fresh Kabob""","Southeast","""1405 E Sunset Rd, Ste 130""","89119",4,203,"Mediterranean;Restaurants",1,"0",2401,FALSE
"3380","tstimHoMcYbkSC4eBA1wEg","""Maria's Mexican Restaurant & Bakery""","Sunrise","""6055 E Lake Mead Blvd""","89156",4.5,152,"Mexican;Restaurants;Patisserie/Cake Shop;Bars;Food;Nightlife",1,"0",3316,FALSE
"3381","tsYriuDpdtaTju7LUANDzg","""Panda Express""","Eastside","""2625 S Eastern Ave""","89102",3,19,"Fast Food;Chinese;Restaurants",1,"0",3573,TRUE
"3382","TT658qQinO6MBHP9q7rJ8w","""Lola's A Louisiana Kitchen""","Summerlin","""1220 N Town Center Dr""","89144",4,374,"Restaurants;Cajun/Creole",1,"0",1674,FALSE
"3383","tthhJbshogN6gxy3fMp58g","""Cabo Wabo Cantina""","Southeast","""McCarran Airport Terminal C""","89119",3.5,4,"Restaurants;Burgers",1,"1",2586,TRUE
"3384","TtqvXhjmXXd0nhibRAbpRg","""Nozomi Japanese Restaurant""","Downtown","""2202 W Charleston Blvd, Ste 11""","89102",3.5,82,"Nightlife;Sushi Bars;Restaurants;Buffets;Seafood;Japanese;Bars",1,"0",3802,FALSE
"3385","TU2Vt9nRhVSBMVTAivy9Ug","""Coney Island Gourmet Hotdogs""","Eastside","""3528 S Maryland Pkwy""","89169",3.5,19,"Restaurants;Hot Dogs",1,"0",1740,FALSE
"3386","Tu3pgH2X_ml6rsD9dsr_vQ","""Rikki Tiki Sushi""","Eastside","""3000 Paradise Rd""","89109",3,27,"Restaurants;Japanese;Sushi Bars",1,"0",4223,FALSE
"3387","TUpyKJFqL_ySZMo54pT-Sw","""La Flor De Michoacan Restaurant""","Sunrise","""6055 E Lake Mead Blvd""","89156",4,44,"Food;American (New);Mexican;Ice Cream & Frozen Yogurt;Juice Bars & Smoothies;Restaurants",1,"1",2795,FALSE
"3388","TUrQG_XfJA_kCOSN0oUbTQ","""Smashburger""","Southeast","""7390 Las Vegas Blvd, Ste 100""","89123",3.5,145,"Burgers;Restaurants",1,"1",2096,TRUE
"3389","Tv3YzCxzf-JWQAiXNkUrMQ","""Papa Murphy's""","Southwest","""7325 S Rainbow Blvd, Suite 100""","89139",3.5,11,"Pizza;Restaurants;Salad;Gluten-Free",1,"0",800,TRUE
"3390","TVbVii4EUQt9DG7y698zIw","""ARIA Café""","The Strip","""3730 Las Vegas Blvd S""","89109",2.5,758,"American (New);Breakfast & Brunch;Restaurants;Cafes",1,"1",3412,FALSE
"3391","tvu6MBZKZKHz17cbF1zIZA","""Pho Khong Ten""","Southwest","""7320 S Rainbow Blvd""","89139",4,46,"Vietnamese;Restaurants",0,"0",659,FALSE
"3392","tVW7pefO8xIgWMF86oVhKQ","""Firehouse Subs""","Spring Valley","""6070 S Rainbow Blvd, Ste 1""","89118",4,100,"Delis;Restaurants;Fast Food;Sandwiches",1,"0",2692,TRUE
"3393","Tw3xFIaDi2AenwTeGQdlUQ","""Peng Zu""","Westside","""9090 Alta Dr""","89145",3.5,11,"Restaurants;Pan Asian",1,"0",528,FALSE
"3394","TW58a4UkMcksdfQ7znUqsA","""Doh Korean BBQ""","Southwest","""7920 S Rainbow Blvd, Ste 105""","89139",4,308,"Restaurants;Barbeque;Korean",1,"0",1217,FALSE
"3395","tWasMHaS6ZD-xRhevpoqkw","""Bubba Gump Shrimp""","The Strip","""3717 Las Vegas Blvd S, Ste 2 Q & 3 C""","89109",3.5,392,"Seafood;American (Traditional);Comfort Food;Cajun/Creole;Restaurants;Southern",1,"1",2317,FALSE
"3396","twX6mYg7TT1ImLUJflt5Tg","""Spa Aquae""","Westside","""221 N Rampart Blvd""","89145",3.5,51,"Japanese;Restaurants;Shopping;Gift Shops;Beauty & Spas;Hair Salons;Soba;Flowers & Gifts;Massage;Swimming Pools;Active Life;Day Spas",1,"0",3984,FALSE
"3397","txeee1LquHOaroqXodi4UQ","""Little Caesars Pizza""","Eastside","""1155 E Twain Ave""","89169",2,7,"Pizza;Restaurants",1,"0",3045,TRUE
"3398","txgJVBK5FpZK3BOh7CPheg","""Bowlology""","Southeast","""9555 S Eastern""","89123",3.5,47,"Poke;Food;Juice Bars & Smoothies;Acai Bowls",1,"0",805,TRUE
"3399","tXq5OcDNUT9boWJtaxtOlA","""Sierra Gold""",NA,"""6929 Aliante Pkwy""","89084",3.5,104,"Nightlife;Restaurants;American (Traditional);Sports Bars;American (New);Pubs;Bars",1,"1",3765,TRUE
"3400","tXqaK0lBEE1XJbzDPsdFvg","""Farmer Boys""","Spring Valley","""5847 S Decatur Blvd""","89118",3.5,230,"American (Traditional);Restaurants;Breakfast & Brunch;Mexican;Burgers;Sandwiches;Salad",1,"1",3344,TRUE
"3401","TXS-9SUkjpZFz29XOB1SPg","""M&M Soul Food Cafe""","The Strip","""2211 S Las Vegas Blvd""","89104",3,332,"Soul Food;Cafes;Restaurants;Breakfast & Brunch",1,"0",1559,TRUE
"3402","Tyg2orO7RC9VL4zoooHS7g","""Rosati's Pizza""","Southeast","""430 E Silverado Ranch Blvd""","89183",3.5,80,"Pizza;Restaurants;Food",1,"0",3373,TRUE
"3403","TyikKXcjTFmhyFizuaU_FA","""Burger King""","Northwest","""6677 W Cheyenne Ave""","89108",2,26,"Burgers;Restaurants;Fast Food",1,"1",3060,TRUE
"3404","TZ0sFZnJi1w4CM0IcA4T6w","""Tacos Los Toritos""","Eastside","""855 E Twain Ave, Ste 127""","89169",3.5,18,"Restaurants;Mexican",1,"0",3853,TRUE
"3405","Tz3lmsFCS1e8rUkXuHW9mw","""IHOP""","Sunrise","""352 N Nellis Blvd, Ste G""","89110",2.5,44,"Restaurants;Breakfast & Brunch;American (New);American (Traditional)",1,"1",2845,TRUE
"3406","tzLBPCVz6uB7vWgDTU6Ujw","""McDonald's""","Downtown","""1195 E Sahara Ave""","89104",1.5,32,"Restaurants;Fast Food;Burgers",1,"1",2810,TRUE
"3407","TzpqNdtAZHXuIKf2xS0o2A","""Blue Iguana Mexican Express""","The Strip","""2880 S Las Vegas Blvd""","89109",2,99,"Mexican;American (Traditional);Restaurants;Fast Food",1,"1",2647,FALSE
"3408","tZW4NLpEYinu4mIxdKj0Pw","""The Rose Grill""","Downtown","""3328 E Charleston Blvd""","89104",3.5,3,"Restaurants;Burgers;Salad;Pizza",0,"1",686,FALSE
"3409","tzWel0UC8ItdmPAY4zi6wA","""Popeyes Louisiana Kitchen""","University","""1229 E Flamingo Rd""","89119",1.5,19,"Restaurants;Fast Food;Chicken Wings;American (Traditional)",1,"1",1208,TRUE
"3410","u_8cVZyxh0J468zEZUjNDQ","""Pin-Up Pizza""","The Strip","""3667 Las Vegas Blvd S""","89109",4,443,"Restaurants;Pizza",1,"0",1923,FALSE
"3411","U_svUGP1XhMTC0_GTZXpGA","""Mad Hatter Cupcakes""","Spring Valley","""4195 S Grand Canyon Pkwy, Ste 105""","89147",4,212,"Bakeries;Desserts;Food",1,"0",4313,FALSE
"3412","u_yEzg8t42Yd8qT2yV7OrA","""Little Caesars""","Northwest","""8380 W Cheyenne Ave""","89129",2.5,35,"Pizza;Restaurants",1,"0",3725,TRUE
"3413","u-67zd1ImTv3EEr5kIdWrA","""House of Blues - Music Venue""","The Strip","""3950 Las Vegas Blvd S""","89119",3.5,847,"Musicians;Cajun/Creole;Hotels & Travel;Event Planning & Services;Venues & Event Spaces;Hotels;Bars;Nightlife;American (New);Performing Arts;Restaurants;Music Venues;Arts & Entertainment",1,"1",4848,FALSE
"3414","U0UnBjz9DugW2qRZputKBg","""Manan Bakery""",NA,"""6620 W Flamingo Rd, Unit 4""","89103",4,231,"Bakeries;Cupcakes;Coffee & Tea;Restaurants;Creperies;Food;Custom Cakes;Desserts",1,"0",2339,FALSE
"3415","u0YYkO2CeD3JFCkR1wSMog","""Martorano's""","The Strip","""3655 Las Vegas Blvd S""","89109",3.5,291,"Restaurants;Italian",1,"0",1666,FALSE
"3416","u12EUBQJoPDtyPQyKa7zTw","""Sicilian Pizza II""","Downtown","""1322 Fremont St""","89101",1.5,3,"Pizza;Restaurants",1,"0",2680,FALSE
"3417","u2kQSydBjZkGyX5OWLQROA","""La Flor Es Michoacan""","Eastside","""4161 S Eastern Ave""","89119",4,20,"Restaurants;Ice Cream & Frozen Yogurt;Mexican;Food",1,"0",1411,FALSE
"3418","u2wqrS4WenKSsuFsrLBGAA","""Franklin""","The Strip","""Delano Las Vegas, 3940 Las Vegas Blvd""","89119",4,23,"Restaurants;Bars;Nightlife;Cocktail Bars",1,"0",1687,FALSE
"3419","U33yMM_-xV-qYLKb1LGLPQ","""Subway""","Westside","""6150 W Charleston Blvd""","89146",2,12,"Restaurants;Fast Food;Sandwiches",1,"0",2867,TRUE
"3420","u3nwislXMKKwkpHAXAArbQ","""KJ Kitchen""","Chinatown","""5960 Spring Mountain Rd""","89146",3.5,282,"Restaurants;Chinese",1,"0",3949,FALSE
"3421","U474WrLuujw5z7rA0ksghg","""Marco's Pizza""","Southeast","""9635 South Bermuda Rd, Ste 140""","89123",4,7,"Pizza;Restaurants",1,"0",519,TRUE
"3422","u4IDWradF0DQSdfiUNpS2Q","""Tasty Grill""","Spring Valley","""4140 S Durango Dr""","89147",4,94,"Chicken Wings;Restaurants;Burgers;Pizza;American (Traditional)",1,"1",985,FALSE
"3423","U4ncU-YfIipnTetJDZLGlw","""Gogo Poke LV""","The Strip","""3200 S Las Vegas Blvd, Ste K1850""","89109",4.5,67,"Food;Hawaiian;Japanese;Restaurants;Poke",0,"0",706,FALSE
"3424","u54Hx0VmPRzOtwvBShonSA","""Subway""",NA,"""3680 W Tropicana Ave""","89103",2.5,8,"Restaurants;Fast Food;Sandwiches",1,"0",2514,TRUE
"3425","u73Cv9yp_gTGNhBvECSJGA","""Sbarro""","The Strip","""Monte Carlo, 3770 Las Vegas Blvd S""","89109",2.5,39,"Italian;Restaurants;Pizza",1,"0",3687,TRUE
"3426","U7xPpLet56Zhi5GDZNlmoA","""Round Table Pizza""","Southeast","""7141 South Eastern Avenue""","89119",3.5,58,"Pizza;Buffets;Restaurants",1,"0",3140,TRUE
"3427","u8-WDsLXAl0dXQW_wqWrDg","""Broadway Burger Bar & Grill""","The Strip","""3790 S Las Vegas Blvd""","89109",3.5,294,"Vegetarian;Restaurants;Burgers;Salad",1,"1",3670,FALSE
"3428","u84xKtVRDLuh_P_zXWkzLQ","""Del Taco""","Downtown","""1801 W Charleston Blvd""","89102",3,31,"Mexican;Restaurants;Fast Food",1,"0",2486,TRUE
"3429","U9_8pqsGTMyuliV4b4cvgQ","""Baskin-Robbins""","Westside","""3301 S Jones Blvd""","89146",4,53,"Ice Cream & Frozen Yogurt;Food;Custom Cakes;Desserts",1,"0",3076,TRUE
"3430","U9aA5H13y7t9xWnoQslV0Q","""Beijing Noodle No. 9""","The Strip","""3570 Las Vegas Blvd S""","89109",2.5,765,"Chinese;Restaurants",1,"0",3737,FALSE
"3431","U9nXdynQ2YR5xYx8tM3S7w","""TGI Fridays""","Westside","""4570 W Sahara Ave""","89102",2.5,176,"Bars;Burgers;Wine Bars;Nightlife;American (Traditional);Restaurants;American (New)",1,"1",4131,TRUE
"3432","u9V8A-vhdj3mo9Ewl2DS7w","""Fantasy Wedding Cakes""",NA,"""3720 W Tropicana Ave""","89103",4,4,"Food;Bakeries",1,"0",3848,FALSE
"3433","UaL6yRGSv9fYCyn2DJLu8w","""La Papaya""","Southeast","""3347 E Russell Rd""","89120",3.5,18,"Coffee & Tea;Restaurants;Food;Juice Bars & Smoothies;Delis",1,"0",858,FALSE
"3434","UAMTM6LMA2on079oBMFBPQ","""Lazy Joe's Fish & Chips""","Southwest","""7835 S Rainbow Blvd, Ste 22""","89139",3.5,288,"Mediterranean;Gluten-Free;Restaurants;Seafood;Fish & Chips",1,"0",3536,FALSE
"3435","UANNbspNsQEFUay5nALZYw","""Roberto's Taco Shop""","Southeast","""6475 S Pecos Rd""","89120",3,47,"Mexican;Restaurants;Fast Food",1,"0",3288,TRUE
