"","X","business_id","name","open_2019","neighborhood","august_2017_median","stars","review_count","categories","age"
"1856",2035,"VrGI7_nRjXpn0415S3coGQ","""Thai Style Noodle House""",1,"Chinatown",1225,4,655,"Thai;Vegetarian;Noodles;Restaurants","2008-04-21"
"1857",2036,"Vs7gc9EE3k9wARuUcN9piA","""Pan Asian""",1,"Westside",1400,4.5,616,"Japanese;Restaurants;Thai;Chinese","2011-04-28"
"1858",2037,"VsIx1NnhM5PA8prJjIZNYg","""Mermaid Restaurant & Lounge""",1,"Southwest",1450,3.5,58,"Restaurants;Nightlife;Bars;Lounges","2009-03-16"
"1859",2038,"vstifTjwsVFXc1aprX9_iQ","""Raising Cane's""",1,"Northwest",1350,4,160,"Chicken Shop;American (New);Chicken Wings;Fast Food;Restaurants;Food;American (Traditional)","2010-04-01"
"1860",2039,"vtBtIV_23V95SwIDvj_OyA","""Jamboree Bagel Bakery & Deli""",0,"Centennial",1350,5,14,"Restaurants;Delis;Food;Bagels;Donuts;Bakeries","2017-11-16"
"1861",2040,"vtJe3fNnpg89UJR2M1SNcA","""Mariscos La Isla de Mexcaltitan""",1,"Sunrise",1000,3.5,3,"Restaurants;Mexican","2013-05-01"
"1862",2041,"vuqHcBCbxH36hCFsZ1W-0Q","""Mulligan's Pub""",1,"Southeast",1195,3.5,47,"Nightlife;Irish;Bars;Restaurants;Irish Pub;Pubs","2010-03-27"
"1863",2042,"VvvMc0CsPx8KPjm1BHt6Cw","""Dee's Donuts""",1,"Centennial",1350,4.5,168,"Food;Donuts","2010-08-02"
"1864",2043,"vw6WWSFqJmeeQr-MUpAMUg","""Don Tortaco Mexican Grill""",1,"Southeast",1395,3,75,"Restaurants;Mexican","2012-04-28"
"1865",2044,"vwfdoACBrXFTMA066gKEcQ","""Lucky's Lounge""",1,"Centennial",1450,3,24,"Restaurants;Sports Bars;Bars;Lounges;Nightlife","2010-09-10"
"1866",2045,"VWnMgGRexZMGFs7IrQR_9Q","""LV bar""",1,"Southeast",855,4.5,18,"American (New);Wine Bars;Salad;Nightlife;Restaurants;Beer Bar;Bars","2016-01-26"
"1867",2046,"VWtT4DKxQ4YVRWT88Z5SMA","""Sambalatte""",1,"Spring Valley",1100,4,278,"Coffee & Tea;Cafes;Restaurants;Food","2014-01-24"
"1868",2050,"vykG2Z1P2tMswAL67mFpsA","""Starbucks""",1,"Summerlin",1300,3.5,71,"Food;Coffee & Tea","2010-10-19"
"1869",2051,"VYOtofDcgJIV5-vPUd4sZA","""Cicis""",1,"Sunrise",1000,3,42,"American (Traditional);Restaurants;Pizza","2010-03-28"
"1870",2052,"VYPovuzh6JwTxgEdkb9XLQ","""Taco Bell""",1,"Sunrise",1000,2,4,"Restaurants;Fast Food;Tex-Mex;Mexican","2014-10-25"
"1871",2054,"Vzax98BCkEM1uYibYCzqPQ","""The Restaurant At Los Prados""",1,"Northwest",1330,4.5,3,"Steakhouses;Seafood;Restaurants","2017-01-12"
"1872",2055,"VzUo-RURV3VnfNItAYM8yg","""Boba Hut""",1,"Spring Valley",1100,4,247,"Hawaiian;Bubble Tea;Food;Chinese;Restaurants;Asian Fusion;Coffee & Tea","2015-10-18"
"1873",2056,"W-3Sy3fy85mQdd0ZNFKIiw","""Applebee's Neighborhood Grill & Bar""",1,"Chinatown",1225,2.5,83,"Nightlife;American (Traditional);Bars;Burgers;Steakhouses;Sports Bars;Food;Restaurants","2008-09-26"
"1874",2058,"W1Lw4Hxg7iRab9tJm8ZItQ","""KFC""",1,"Northwest",1330,1.5,17,"Restaurants;Chicken Wings;Fast Food","2012-01-14"
"1875",2059,"W1Vn2G1disKO52jHARIZMA","""California Pizza Kitchen""",1,"Southeast",855,3.5,268,"American (Traditional);Pizza;Restaurants;American (New)","2008-02-02"
"1876",2060,"W3ia8dkoGGRYEfFg_BiyPg","""Einstein Bros Bagels""",1,"Southeast",855,3,52,"Food;Breakfast & Brunch;Restaurants;Bagels;Pizza","2009-12-14"
"1877",2061,"W4sNI_ZMvgzN9vwUNu4ViA","""Coco Donuts""",1,"Southwest",1450,4,54,"Donuts;Coffee & Tea;Food","2016-11-05"
"1878",2062,"w4yq1IRk0DHQE995giqjGg","""Olive Garden Italian Restaurant""",1,"University",855,3.5,182,"Italian;Salad;Restaurants;Bars;Nightlife;Wine Bars","2009-12-27"
"1879",2063,"w55sCX7ZkLIJNhl_RhwjEg","""Paradise Cantina""",1,"Eastside",1375,3,153,"Bars;Restaurants;Nightlife;Mexican","2007-03-04"
"1880",2064,"w5ecDANc8JSPntIWtJBdwg","""Putter's Bar & Grill""",1,"Spring Valley",1300,4,8,"American (Traditional);Restaurants;Bars;Breakfast & Brunch;Sports Bars;Nightlife;Food","2010-09-16"
"1881",2065,"W6s1BQa6N3mU6UBTv_KqSw","""SkinnyFATS""",1,"Centennial",1450,4.5,264,"Breakfast & Brunch;Restaurants;Food;American (New);Juice Bars & Smoothies;Sandwiches","2016-08-24"
"1882",2066,"w6zW6gIyg1sI5V6Wag_SYg","""Teppan Bento""",0,"Southeast",1300,4.5,299,"Restaurants;Japanese;Teppanyaki;Asian Fusion","2015-04-11"
"1883",2067,"W7DwXa_7LNmETFHSQJZ2Lg","""Sushi Mon""",1,"Westside",1400,3.5,255,"Sushi Bars;Japanese;Restaurants","2013-09-03"
"1884",2068,"w7r_pDUR56k0raVroQhhww","""Steiner's A Nevada Style Pub""",1,"Southeast",1395,4,306,"American (Traditional);Pubs;Restaurants;Nightlife;Bars","2008-06-29"
"1885",2069,"W8apgXmOxESpoL_EeogC5w","""Fukumimi Ramen""",1,"Eastside",855,4,745,"Noodles;Restaurants;Japanese;Ramen","2012-11-07"
"1886",2070,"wAQr_GVUNFSvqFfr3cC9kA","""Timbers - Azure""",1,"Centennial",1330,3.5,59,"Nightlife;American (Traditional);Bars;Restaurants;Breakfast & Brunch","2010-08-18"
"1887",2071,"wb-OCJAuP1upOefBs7xljQ","""Santa Fe Mining Company""",1,"Northwest",1330,3.5,57,"Pubs;Bars;Nightlife;Restaurants;American (Traditional)","2010-01-31"
"1888",2072,"WbcN3mkRgoV2RtGMCMVr1w","""Subway""",1,"Centennial",1450,2.5,17,"Restaurants;Fast Food;Sandwiches","2012-10-11"
"1889",2073,"Wbi-x-1Nbn6LFCMOSN6F5Q","""Cafe Rio""",1,"Centennial",1450,2.5,204,"Mexican;Restaurants","2010-06-08"
"1890",2074,"wcE1oKRQyi__19LH5WOszA","""Del Taco""",1,"Eastside",1100,2.5,17,"Mexican;Fast Food;Restaurants","2010-11-17"
"1891",2075,"WcGKG8_rDVBVx6lSTlWiDA","""Cafe Rio""",1,"Summerlin",1100,2.5,118,"Mexican;Restaurants;Food","2014-09-09"
"1892",2076,"wD7Qg9eounsAtUZjlMZOuA","""China Pantry""",1,"Downtown",1100,2,8,"Chinese;Restaurants","2011-04-26"
"1893",2077,"WDYE-OCXNgKyXGNuBjMgEw","""Table 34""",1,"Southeast",855,4,227,"American (New);Restaurants","2007-10-03"
"1894",2078,"WETHRoXB2IbixndSlOktJA","""Lulu's Bread & Breakfast""",1,"Centennial",1450,4,451,"Hotels & Travel;Breakfast & Brunch;Cafes;Bakeries;Bed & Breakfast;Restaurants;Food","2013-04-29"
"1895",2079,"WfB_SsYeKy83QQsqAAyGVQ","""Cancun Bar & Grill""",1,"Southeast",855,4.5,5,"Karaoke;Bars;Mexican;Restaurants;Nightlife;Dance Clubs","2016-04-11"
"1896",2080,"Wfl_ch21ojyHsPnkvvnstw","""Capriotti's Sandwich Shop""",1,"Eastside",1375,4,368,"American (Traditional);Restaurants;Sandwiches","2005-10-23"
"1897",2081,"Wg9272hxpu9IBTXMTB6EeQ","""Chili's""",1,"Spring Valley",1250,2.5,178,"Tex-Mex;Restaurants;American (New);Nightlife;American (Traditional);Bars","2010-06-16"
"1898",2082,"WgBV0Sm-yNVgfI__5m1Bug","""Tropical Smoothie Cafe""",1,"Southwest",1475,3,174,"Juice Bars & Smoothies;Food","2009-04-12"
"1899",2083,"WgvJcTe_RdlIfnvxEzn2Mg","""Roberto's Taco Shop""",1,"Spring Valley",1100,3.5,60,"Restaurants;Mexican","2012-07-12"
"1900",2084,"WiWJR2WrC2x4_2sZ6p5czQ","""Taco Bell""",1,"Spring Valley",1250,2.5,25,"Mexican;Tex-Mex;Restaurants;Fast Food","2011-10-19"
"1901",2085,"wJ-961JWdVhJXhWQf4Jlcw","""Starbucks""",1,"Spring Valley",1475,3,101,"Food;Coffee & Tea","2010-12-08"
"1902",2086,"wjf1uZNr6E4LQ0nUNHX5AA","""Rivas Mexican Grill #2""",1,"Eastside",1100,3.5,66,"Restaurants;Mexican","2014-09-14"
"1903",2087,"WKfZPe1VRweH0Vg9j9LckA","""KFC""",1,"Southeast",1395,2,27,"Fast Food;Restaurants;Chicken Wings","2009-05-19"
"1904",2088,"wKI0q-WkPi0N3Mk_T3frmQ","""Panda Express""",1,"South Summerlin",1872.5,3,21,"Fast Food;Restaurants;Chinese","2008-12-13"
"1905",2089,"WKrCvD-CoDZnCj3nsMCrRw","""PT's""",1,"Southeast",1395,3.5,54,"Sports Bars;Restaurants;American (New);Pubs;Nightlife;Bars","2010-07-02"
"1906",2090,"WLblFINiPI18_o1OdDsnVg","""Cafe Rio""",1,"University",855,3,195,"Mexican;Restaurants","2010-03-25"
"1907",2091,"WlBvw6R1Qe2yIaZp-2ilZA","""Toros Cantina & Gaming""",0,"Summerlin",1890,3.5,275,"Books;Mags;Music & Video;Videos & Video Game Rental;Shopping;Mexican;Tapas Bars;American (New);Restaurants","2013-11-03"
"1908",2093,"wlQCPszSqUi2xpGqZsWjLA","""Biscuits Cafe""",0,"Westside",1400,3.5,253,"Cafes;Breakfast & Brunch;Restaurants;American (Traditional)","2014-03-18"
"1909",2094,"WlqxMI84U-Cku3Qs-tJUJQ","""Subway""",1,"Sunrise",1025,2,10,"Fast Food;Restaurants;Sandwiches","2012-08-01"
"1910",2095,"WM33kyvA8XfiL8lk2I2vcA","""McDonald's""",1,"Eastside",855,1.5,31,"Fast Food;Restaurants;Burgers","2012-06-24"
"1911",2096,"wMqu9LseUcq7bqWWY-3oTQ","""Jamba Juice""",1,"Summerlin",1872.5,3,13,"Food;Juice Bars & Smoothies","2017-03-17"
"1912",2097,"wNya6ItPXXde2ulzm_tNQw","""Panda Express""",1,"Spring Valley",1475,3.5,40,"Fast Food;Restaurants;Chinese","2010-10-20"
"1913",2098,"Wo_ZL7I3hS-eW6pJWg1V8A","""Church's Chicken""",1,"Sunrise",1000,2,13,"Restaurants;Chicken Wings","2010-04-09"
"1914",2100,"wOmtCPiB-xeU-HknjTW4hQ","""China One""",1,"Summerlin",1100,3.5,32,"Restaurants;Chinese","2015-08-18"
"1915",2101,"Wp1UkYg5LjeI3rDByzPxlg","""McDonald's""",1,"Sunrise",1095,1.5,24,"Burgers;Fast Food;Restaurants","2010-10-04"
"1916",2102,"wp6mYtftUQASEJcBXp2nVw","""Restaurant El Rey""",1,"Eastside",855,4.5,26,"Mexican;Restaurants","2014-05-18"
"1917",2103,"wpHN9iLlhn_z613xJd5uyA","""Subway""",1,"Northwest",1330,2,3,"Sandwiches;Fast Food;Restaurants","2013-09-04"
"1918",2104,"wPqt3SVl0h3_P3-wW__gYg","""Trillo's Street Tacos""",1,"Northwest",1330,4.5,34,"Mexican;Restaurants","2017-07-15"
"1919",2105,"Wpt0sFHcPtV5MO9He7yMKQ","""McDonald's""",1,"Eastside",1100,2,20,"Restaurants;Fast Food;Burgers","2009-09-29"
"1920",2106,"Wq9yflrKX79xKiY__BvCoQ","""Magnolia Ice Cream and Treats""",1,"Eastside",855,4.5,62,"Restaurants;Food;Filipino;Ice Cream & Frozen Yogurt;Desserts","2015-12-29"
"1921",2107,"WQyGqfFKd-baBTVfZWzeTw","""Yogurtland""",1,"Southeast",1395,4.5,129,"Ice Cream & Frozen Yogurt;Food","2010-01-02"
"1922",2108,"WRbBmXMHmdWOkeGp21OoeA","""Mamma Olivia""",1,"Eastside",1375,5,5,"Restaurants;Italian;Pizza","2017-11-21"
"1923",2109,"WRQ-9LluyivReFiQZFUujw","""Buldogis Gourmet Hot Dogs""",1,"Westside",1400,4.5,749,"Hot Dogs;Chicken Wings;Asian Fusion;Restaurants;Korean","2011-08-30"
"1924",2110,"Ws3AWw9WPWDdpUQjhkXcxg","""Jack In the Box""",1,"Southwest",1450,3,9,"Restaurants;Fast Food","2014-10-27"
"1925",2112,"wSgMEiuEhNyfBPAKjLuRgw","""U-Swirl Frozen Yogurt""",0,"Spring Valley",1300,4,63,"Food;Ice Cream & Frozen Yogurt","2010-03-22"
"1926",2113,"wShT0KXCW0ZAnNKdJr_1pg","""Panda Express""",1,"Westside",1400,3.5,34,"Chinese;Restaurants;Fast Food","2011-08-21"
"1927",2114,"wUgDU94_PupcMx7s98DIdw","""Subway""",1,"Southeast",1395,2,18,"Sandwiches;Restaurants;Fast Food","2013-09-27"
"1928",2115,"WUswpeAjbiww_xkSS8jTEA","""Pupusas La Familiar Restaurant""",1,"Eastside",1100,3,34,"Mexican;Restaurants;Burgers;Latin American;Breakfast & Brunch;Food;Salvadoran","2016-01-31"
"1929",2116,"wvPceiw6SJXIRAeJVM_fmw","""Pink Box Doughnuts""",0,"Centennial",1350,3.5,42,"Food;Donuts","2013-10-31"
"1930",2117,"WVvqV0cmNR3j7ChPoI74hQ","""Soul Food Cafe""",1,"Southwest",1450,3.5,373,"Restaurants;Southern;Barbeque;Soul Food","2012-10-21"
"1931",2118,"wXRhRfnXaV_icpT5P8r9pg","""Maggiano's Little Italy""",1,"South Summerlin",1872.5,4,199,"Nightlife;Bars;Cocktail Bars;Italian;Restaurants;Desserts;Food","2016-10-21"
"1932",2119,"WXSsJIO_uGGSxS9qC8x1gQ","""The Protein Source""",1,"Spring Valley",1300,4,249,"American (New);Vegetarian;Food;Juice Bars & Smoothies;Restaurants;Fast Food","2014-09-14"
"1933",2120,"Wyc49dq1r5uMqBl9bHVPAw","""Church's Chicken""",1,"Eastside",1100,2.5,22,"Chicken Wings;Restaurants","2011-09-13"
"1934",2121,"WyZAeMGsjUE7OToI4Jdqfw","""Chipotle Mexican Grill""",1,"Westside",1400,3.5,131,"Mexican;Fast Food;Restaurants","2009-04-11"
"1935",2122,"wZJOlSwUZcVQuLt9sZeV2A","""The Cuppa""",1,"Spring Valley",1475,4,119,"Coffee & Tea;Food;Juice Bars & Smoothies;Restaurants;Sandwiches;Bakeries","2015-03-20"
"1936",2123,"x-HiCsQUNdtbghzW4_ra2Q","""Taco Bell""",1,"Southeast",1395,2.5,38,"Restaurants;Tex-Mex;Fast Food;Mexican","2009-05-21"
"1937",2124,"X11JfeIVH9d6qMrDqA-N7A","""Scooter's Pub""",1,"Spring Valley",1100,3.5,159,"Restaurants;American (Traditional);Bars;Nightlife;Sports Bars","2010-10-17"
"1938",2125,"x1fx7C_tc064cFATjl4fmQ","""The Lodge at Grand Teton""",1,"Centennial",1450,3,86,"Nightlife;Bars;Pubs;Restaurants;American (Traditional)","2009-01-30"
"1939",2126,"x2CLU-qw2Hpwu2vSGLEorg","""Las Pupusas""",1,"Eastside",855,4,104,"Latin American;Salvadoran;Restaurants;Mexican","2008-04-29"
"1940",2127,"x2Y_MD5pCTRyaf9dD_ZpGw","""Teriyaki Madness""",1,"Eastside",1375,3,13,"Japanese;Restaurants;Hawaiian;Asian Fusion","2017-02-22"
"1941",2128,"x4txqZRe2f8-sTzt0myCVg","""The Coffee Bean & Tea Leaf""",1,"Southeast",855,3.5,67,"Food;Coffee & Tea","2009-12-08"
"1942",2131,"x71EvWJDVKZfM-OiYDWZ6A","""Perk Up Coffee Shop""",1,"Southwest",1495,4,137,"Coffee & Tea;Restaurants;Breakfast & Brunch;Food","2011-12-06"
"1943",2132,"x8jNsE4EAYCsecNNlYU02Q","""Cafe Verdi Rebel""",1,"Spring Valley",1475,4,7,"Pizza;Restaurants;Burgers;Italian","2017-08-12"
"1944",2133,"x8O-Mll5ksDpeIgtA0XY-w","""Buffet At Asia""",1,"Eastside",855,2.5,226,"Seafood;Restaurants;Asian Fusion;Chinese;Buffets","2009-01-07"
"1945",2134,"X8ZXYgiIXV9kDmlDfbnLjA","""Mariscos El Mariachi #2""",1,"Sunrise",1025,3.5,3,"Restaurants;Mexican","2017-09-20"
"1946",2135,"XarMlmD4QuRgGdoYoKRRSQ","""Joe Philly's Pizza""",1,"Southeast",855,3.5,152,"Restaurants;Sandwiches;Food;Pizza;American (Traditional)","2014-09-12"
"1947",2136,"XBcy5493AsrFs0KyWvUh0Q","""Winchell's Donut House""",1,"The Lakes",1400,2.5,13,"Donuts;Food","2013-01-28"
"1948",2137,"XbHGNouUFUJgIcN6EOb5zQ","""Fiesta Mexicana Las Vegas""",1,"Chinatown",1225,4,73,"Mexican;Nightlife;Restaurants;Cocktail Bars;Bars","2017-06-01"
"1949",2138,"XBIaV-NJ-OxyAd_rsiBr2A","""Burger King""",1,"Southwest",1450,2,6,"Restaurants;Burgers","2015-06-26"
"1950",2139,"XBIgiDL_sXYOroaX4ULaUw","""McDonald's""",1,"Southeast",1300,2,45,"Burgers;Restaurants;Fast Food","2010-05-07"
"1951",2140,"xcKB2QEppVgMARTWGYZGow","""Starbucks""",1,"Southeast",855,3,19,"Food;Coffee & Tea","2010-08-06"
"1952",2141,"xcL8PNpRygalnejv0bp1-w","""Tacos El Compita 3""",1,"Eastside",1100,4.5,26,"Mexican;Restaurants","2013-01-16"
"1953",2142,"Xd7KN2KNWMTtXpQr567eXg","""Smiley Pies""",1,"Southeast",855,4.5,4,"Food Trucks;Food","2015-11-21"
"1954",2143,"XdhJ7PjfMjBmZwvKikWlkA","""Seattle Dan's Pizza""",0,"Westside",1400,3.5,49,"Pizza;Restaurants","2010-12-26"
"1955",2144,"XdOxflXrlWRdL9IWzXC54Q","""Olive Garden Italian Restaurant""",1,"Centennial",1350,3.5,188,"Wine Bars;Nightlife;Restaurants;Salad;Bars;Italian","2013-05-21"
"1956",2145,"XDYCIRENiT2doRZgwNJ3SA","""Pepe's Tacos""",1,"Spring Valley",1225,2.5,188,"Mexican;Restaurants","2012-11-25"
"1957",2146,"XeDLyY2a7nZ3IEY4RYslXA","""Chicago Brewing Company""",1,"Westside",1400,3.5,420,"Restaurants;Food;American (New);Breweries","2007-05-23"
"1958",2147,"XfHUMPMSiVHqQ9-u2ZisLg","""Starbucks""",1,"Northwest",1330,4,5,"Food;Coffee & Tea","2015-08-08"
"1959",2148,"Xgp67egWT56FmGrULkKOJg","""Subway""",1,"Centennial",1450,2.5,12,"Sandwiches;Fast Food;Restaurants","2013-06-20"
"1960",2149,"xHEqgRS_p8ZE8GTgcJc2Hg","""Jack in the Box""",1,"Southwest",1450,2,23,"Fast Food;Burgers;Restaurants","2010-05-14"
"1961",2150,"XIcq5zKaAkGSN6cIJzBKRQ","""Panda Express""",1,"Northwest",1350,3,20,"Restaurants;Chinese;Fast Food","2010-12-25"
"1962",2151,"xinvYQjpFtFY_jTZPZ5uUw","""Mr Sandwich""",1,"University",855,3.5,153,"Juice Bars & Smoothies;Restaurants;Vietnamese;Sandwiches;Food","2013-10-09"
"1963",2152,"xjlMlnxWqMd3FGODA_z1NA","""China A Go Go""",1,"Sunrise",1095,3.5,102,"Restaurants;Chinese","2010-09-13"
"1964",2153,"xk-fOf_M39kDTgzfVgu0Tw","""Rachel's Kitchen""",1,"Downtown",1450,4,288,"Breakfast & Brunch;Juice Bars & Smoothies;Food;American (New);Sandwiches;Restaurants;Diners","2013-03-06"
"1965",2154,"XKo3y41cF6euqS7I6AX_1Q","""Teriyaki Boy Healthy Grill""",1,"Southwest",1450,4,133,"Asian Fusion;Fast Food;Restaurants;Japanese","2015-03-30"
"1966",2155,"XkvvUNCmLIvOts0OftXegw","""Original Pancake House""",1,"Spring Valley",1300,3.5,321,"Breakfast & Brunch;Restaurants","2007-12-04"
"1967",2156,"Xl70366GI5Qao-ORQYCofA","""China One""",1,"Southeast",1100,3,59,"Restaurants;Soup;Salad;Chinese","2008-06-04"
"1968",2157,"xlJqe1gSZz9C2-87mRA8TA","""McDonald's""",1,"Chinatown",1225,2,3,"Fast Food;Burgers;Restaurants","2015-01-01"
"1969",2158,"xlN47-6lff9X2veq4iC7_A","""Sidewalk Cafe""",1,"Eastside",1375,3,29,"Restaurants;Sandwiches;Cafes;Breakfast & Brunch","2011-06-18"
"1970",2159,"xM37qm9Wbc-hOAS7-Xse7g","""Kaiseki Yuzu""",1,"Southeast",1300,4.5,164,"Sushi Bars;Restaurants;Bars;Noodles;Japanese;Salad;Nightlife;Soup","2014-04-03"
"1971",2160,"XMr6zCnfQHFebaZvNPRPzA","""Pampanga Specialty Delicacies""",1,"Spring Valley",1300,3.5,15,"Bakeries;Restaurants;Food;Filipino","2016-10-27"
"1972",2161,"xo1FxmxwWAXIVZ1MO222dg","""Rounders""",1,"Southwest",1250,3.5,150,"American (Traditional);Restaurants;Bars;Sports Bars;Nightlife;Pubs","2009-11-23"
"1973",2162,"xP2zIIqXxW8QNiJqJyE92A","""China Passion""",1,"Northwest",1330,4.5,21,"Restaurants;Chinese;Food Delivery Services;Food","2017-08-05"
"1974",2163,"Xp6ogw-SCNK28s1I0fhUXw","""The Daddy's Pizza""",1,"Sunrise",1100,3,33,"Italian;Restaurants;Pizza","2014-01-23"
"1975",2164,"XPIUUhZyClvXW4-rT3tRMQ","""Bahama Buck's""",1,"Spring Valley",1250,4,185,"Desserts;Shaved Ice;Food;Juice Bars & Smoothies","2013-06-26"
"1976",2165,"xq0RhDKNNUg8t3JJUqX3fw","""Roberto's Taco Shop""",1,"Sunrise",1025,2.5,22,"Restaurants;Fast Food;Mexican","2007-04-05"
"1977",2166,"xQIuQz-6i28ekYCNKQZvig","""Panda Express""",1,"Northwest",1225,3.5,11,"Chinese;Fast Food;Restaurants","2006-12-19"
"1978",2167,"XQJr9_jZR1vOoZVcZfDDwQ","""Cracker Barrel Old Country Store""",1,"Southeast",1450,3,602,"Breakfast & Brunch;Restaurants;Southern;American (Traditional);Diners","2016-07-25"
"1979",2168,"XqYmemYJ630xqBaOZDr1pw","""Taqueria Los Pioneros""",1,"Eastside",1100,4,23,"Restaurants;Mexican","2012-12-05"
"1980",2169,"xr8bnETyAee8YAB3pNoqnA","""Jamba Juice""",1,"Eastside",1375,3,14,"Food;Juice Bars & Smoothies","2015-09-24"
"1981",2171,"XsDDwNOBlRQNF8x7oi0Hjw","""Dukem Ethiopian Restaurant""",0,"Eastside",1375,4.5,14,"Vegetarian;Restaurants;Ethiopian","2010-05-13"
"1982",2173,"xTlmLL2xZZ0xhZ2J16zXQQ","""Holley's Cuppa""",1,"Southwest",1450,4,288,"Food;Bakeries;Coffee & Tea;Juice Bars & Smoothies","2011-09-07"
"1983",2174,"XVA_j7ACtBZ7vx7Hda6eJw","""Capriotti's Sandwich Shop""",1,"Northwest",1100,3.5,75,"Sandwiches;Restaurants","2009-11-14"
"1984",2175,"xvdDcG7oWT_KxU9fnd2j_w","""Breakfast & Grill Cafe""",1,"University",855,4,59,"Food;Breakfast & Brunch;Restaurants;American (Traditional)","2016-03-16"
"1985",2176,"xvfAxe6F0azYjfLSm8ISMA","""Don Vito's Italian""",1,"Southeast",1300,3.5,143,"Italian;Restaurants","2007-12-08"
"1986",2177,"XVVFgEY-0MsyEAR8SO7dzg","""California Pizza Kitchen""",1,"Southeast",855,2.5,173,"American (Traditional);Salad;Restaurants;Pizza;Soup","2009-01-11"
"1987",2178,"xw6G0T2VQZAtta6RcZoAOQ","""Cafe Rio""",1,"Westside",1400,2.5,281,"Restaurants;Mexican","2008-09-11"
"1988",2179,"xwoM2Zc38DFKv3-8dCU8Pw","""Manhattan Pizza IV""",1,"Northwest",1300,3,48,"Restaurants;Pizza","2011-09-05"
"1989",2180,"XX5DlErcTQ8qNb_seI_oBw","""Little Caesars Pizza""",1,"Southeast",1300,2.5,50,"Restaurants;Pizza","2014-02-27"
"1990",2181,"xxaqaD9IVsqxiNF8FoHdYA","""Port of Subs""",1,"Spring Valley",1475,4,26,"Sandwiches;Restaurants;Delis","2017-01-02"
"1991",2182,"Xy8R4AnLP3LxwFIYoPfhJg","""PT's Ranch""",1,"Spring Valley",1250,3.5,42,"Sports Bars;Nightlife;Pubs;Bars;Restaurants;American (New)","2016-05-30"
"1992",2183,"XydKWBaKYDO2BFXs8pXnbg","""McDonald's""",1,"Summerlin",1100,3,28,"Restaurants;Burgers;Fast Food","2010-05-17"
"1993",2184,"XZ7eQLjyGXf6y69UT4SGhg","""Cafe Breizh""",1,"Spring Valley",1300,4.5,248,"Bakeries;Creperies;Breakfast & Brunch;Restaurants;Cafes;Food;French","2016-12-03"
"1994",2185,"XZMe1cYH7numpUItTSnovA","""Food Truck Party""",1,"Southeast",855,5,3,"Food;Food Trucks","2017-05-19"
"1995",2186,"xZuAhA6hQ2wU1CX01Iknug","""The Frozen Frog""",0,"Spring Valley",1400,4.5,105,"Street Vendors;Shaved Ice;Food;Desserts","2013-05-14"
"1996",2187,"y-KWX8ea5MX1eIJke7GKUQ","""Jamba Juice""",1,"Spring Valley",855,3.5,79,"Juice Bars & Smoothies;Food","2013-10-03"
"1997",2188,"Y-S2LhHefBdnX8VP5Bh_JA","""Citizens Kitchen and Bar""",1,"The Strip",855,3,810,"Comfort Food;Restaurants;Steakhouses;American (New)","2013-02-01"
"1998",2189,"y-ZZe1dz8AMjiAwNVo3h_A","""Tail and Fin""",1,"Summerlin",1550,4,158,"Restaurants;Food;Sushi Bars;Poke;Japanese","2017-02-09"
"1999",2190,"Y0T8dk93Fl_4k_BXQPVWdw","""Panda Express""",1,"Eastside",1100,2.5,15,"Chinese;Restaurants;Fast Food","2011-03-23"
"2000",2191,"y1esDY2vFyaTMf1YlRT7ZA","""La Bella Napoli Pizzeria""",1,"Southeast",855,4.5,174,"Italian;Restaurants;Pizza;Nightlife;Wine Bars;Bars","2016-05-14"
"2001",2192,"Y3A6yImuMDv7lrWrrQzeoQ","""Starbucks""",1,"Southeast",1100,2.5,55,"Coffee & Tea;Food","2008-12-31"
"2002",2193,"Y5t8zoKVBacQbWcUewXx2A","""ColdPress Express""",1,"Centennial",1450,5,4,"Food;Coffee & Tea;Juice Bars & Smoothies","2017-06-19"
"2003",2195,"Y91-sIlVyH6v4YM6sTINAw","""El Pollo Loco""",1,"Centennial",1330,2,43,"Fast Food;Mexican;Restaurants","2014-10-11"
"2004",2196,"Y9oYrGHiMyRIRaudSWomzg","""Teriyaki Madness""",1,"Centennial",1330,3.5,65,"Asian Fusion;Japanese;Hawaiian;Restaurants","2014-06-04"
"2005",2197,"yAelNGIWxBlUyhgOaetU-w","""Teavana""",0,"South Summerlin",1872.5,4.5,21,"Coffee & Tea;Food","2014-11-24"
"2006",2198,"YAiHkQAQ9sm23V1CyNT2zQ","""Bogey's Bar & Grill""",0,"Northwest",1350,3,19,"Pizza;Bars;Sports Bars;Nightlife;Restaurants","2010-01-29"
"2007",2199,"YaTlfyPieOXwHH16wzieFg","""Cafe Rio""",1,"Southwest",1450,2.5,342,"Fast Food;Mexican;Restaurants","2011-01-09"
"2008",2200,"YavRvjbLsvh4DYDJPAfJIA","""Pho Saigon 8""",1,"Southeast",1395,3.5,424,"Restaurants;Vietnamese;Noodles;Seafood","2009-06-27"
"2009",2201,"YBbev1J_6ShVcPLKg1_sXg","""Super Swirl Frozen Yogurt & Boba Teas""",1,"Southeast",1300,5,118,"Juice Bars & Smoothies;Bubble Tea;Desserts;Food;Ice Cream & Frozen Yogurt;Coffee & Tea;Shaved Ice;Shaved Snow;Do-It-Yourself Food","2015-08-24"
